CustomerID,Recency,Frequency,Monetary,Segment
17986,55,1,20.8,At-Risk
17987,184,1,198.57,At-Risk
17988,11,7,201.12,Occasional
17990,236,3,630.84,At-Risk
17991,224,2,93.35,At-Risk
17994,121,4,674.89,Regular
17995,281,1,76.1,At-Risk
17997,73,8,1962.46,Regular
17999,36,2,380.39,Occasional
18001,11,2,415.13,Occasional
18004,361,1,157.92,At-Risk
18005,3,2,226.47,Occasional
18006,22,1,444.68,Occasional
18008,69,9,2116.19,Regular
18009,234,1,247.39,At-Risk
18010,256,1,174.8,At-Risk
18011,372,1,102.78999999999999,At-Risk
18013,154,2,187.29,At-Risk
18014,27,1,162.22,Occasional
18015,3,1,120.03,Occasional
18016,31,5,1477.66,Regular
18017,80,3,523.0,Regular
18018,107,2,122.14,At-Risk
18019,51,1,38.45,At-Risk
18022,35,1,612.72,Occasional
18024,152,2,389.78,At-Risk
18027,98,1,115.31,At-Risk
18030,3,2,230.64999999999998,Occasional
18032,333,1,73.5,At-Risk
18033,64,1,93.82000000000001,At-Risk
18034,21,2,418.68,Occasional
18035,35,3,713.89,Regular
18036,31,3,403.12,Occasional
18037,153,6,70.02,At-Risk
18040,18,2,357.20000000000005,Occasional
18041,11,21,4097.37,High-Value
18042,53,1,165.04999999999998,At-Risk
18043,24,3,529.29,Occasional
18044,3,10,2088.6,High-Value
18045,44,1,178.34,At-Risk
18048,202,2,172.29000000000002,At-Risk
18050,358,1,74.4,At-Risk
18053,70,1,300.02,At-Risk
18055,6,10,6761.34,High-Value
18056,287,1,363.65,At-Risk
18058,9,1,170.16,Occasional
18059,22,3,306.46,Occasional
18061,21,10,2119.41,High-Value
18062,172,3,720.52,Regular
18064,132,2,814.0,At-Risk
18065,5,14,2392.83,High-Value
18066,74,1,318.0,At-Risk
18067,39,1,396.33,Occasional
18068,288,1,101.69999999999999,At-Risk
18069,25,5,2009.24,Regular
18071,257,2,453.0,At-Risk
18072,185,1,247.44,At-Risk
18073,113,12,3859.82,Regular
18074,373,1,489.6,At-Risk
18075,22,10,2611.75,High-Value
18077,7,11,2584.41,High-Value
18078,216,2,336.13,At-Risk
18079,44,4,3613.15,Regular
18080,18,2,1231.5,Occasional
18081,35,3,343.45,Occasional
18082,25,1,680.84,Occasional
18084,15,1,90.47999999999999,Occasional
18085,329,2,689.95,At-Risk
18086,273,1,101.34,At-Risk
18087,97,2,4055.7199999999993,Regular
18088,60,1,166.03,At-Risk
18092,1,11,9068.26,High-Value
18093,92,4,2106.52,Regular
18094,81,7,3017.3,Regular
18095,312,2,580.0500000000001,At-Risk
18096,11,3,849.06,Occasional
18097,7,6,2662.4,High-Value
18099,126,1,168.31,At-Risk
18101,10,2,222.4,Occasional
18102,0,60,259657.3,High-Value
18104,36,1,754.64,Occasional
18105,37,1,113.48000000000002,At-Risk
18106,329,1,421.9,At-Risk
18108,253,1,271.0,At-Risk
18109,1,26,8004.92,High-Value
18110,19,1,198.8,Occasional
18112,11,2,352.69,Occasional
18113,368,1,76.32000000000001,At-Risk
18114,289,1,220.1,At-Risk
18116,67,8,1403.1100000000001,Regular
18117,25,1,315.65,Occasional
18118,10,26,5625.08,High-Value
18119,367,1,180.7,At-Risk
18120,213,1,111.15,At-Risk
18121,148,2,653.3,At-Risk
18122,7,6,1793.06,High-Value
18123,23,2,574.4399999999999,Occasional
18125,29,4,1131.75,Regular
18126,60,1,200.92000000000002,At-Risk
18127,18,3,347.08,Occasional
18129,242,1,112.55000000000001,At-Risk
18130,14,3,1059.39,Occasional
18133,211,1,931.4999999999999,At-Risk
18135,28,5,681.9100000000001,Regular
18136,62,3,784.33,Regular
18138,294,1,152.65,At-Risk
18139,17,6,8438.34,High-Value
18142,156,2,1019.52,Regular
18143,116,2,1000.16,Regular
18144,7,12,2888.75,High-Value
18145,12,4,2861.55,Regular
18146,140,2,160.35000000000002,At-Risk
18147,45,2,179.33999999999997,At-Risk
18149,50,3,612.0799999999999,Regular
18150,31,3,566.58,Occasional
18151,134,2,653.35,At-Risk
18154,2,2,399.19,Occasional
18155,74,3,371.62,At-Risk
18156,12,2,675.64,Occasional
18158,8,2,453.4,Occasional
18159,300,1,530.15,At-Risk
18160,56,2,638.0600000000001,Regular
18161,14,5,1618.69,Regular
18164,36,1,399.65000000000003,Occasional
18165,176,1,302.46000000000004,At-Risk
18167,22,3,1384.8600000000001,Regular
18168,175,6,1160.04,Regular
18169,60,1,202.65,At-Risk
18170,32,3,980.31,Regular
18171,58,5,1231.31,Regular
18172,14,20,7561.68,High-Value
18173,86,4,2106.84,Regular
18174,6,1,104.0,Occasional
18176,357,1,476.35,At-Risk
18177,30,6,1340.8700000000001,Regular
18178,128,4,1590.81,Regular
18179,8,6,1793.17,High-Value
18180,4,6,1843.75,High-Value
18181,23,1,366.85,Occasional
18183,226,2,632.07,At-Risk
18184,14,1,49.8,Occasional
18185,248,1,304.25,At-Risk
18188,14,3,2001.04,Regular
18189,77,2,1090.24,Regular
18190,191,2,284.46000000000004,At-Risk
18191,261,1,207.79999999999998,At-Risk
18192,71,1,957.97,At-Risk
18193,164,1,243.76,At-Risk
18194,81,1,973.8399999999999,At-Risk
18196,94,2,686.63,At-Risk
18198,3,17,5425.56,High-Value
18200,105,1,150.35,At-Risk
18202,199,3,1396.99,Regular
18203,156,1,160.42000000000002,At-Risk
18204,70,3,1975.35,Regular
18205,35,2,517.36,Occasional
18209,28,1,139.10000000000002,Occasional
18210,1,6,2621.38,High-Value
18211,25,5,600.07,Regular
18212,325,1,216.07,At-Risk
18213,236,1,232.48000000000002,At-Risk
18215,88,1,299.34000000000003,At-Risk
18216,30,1,481.75,Occasional
18217,28,2,621.75,Occasional
18218,210,2,641.92,At-Risk
18219,2,10,2069.77,High-Value
18220,226,1,305.28000000000003,At-Risk
18221,21,5,1041.61,Regular
18222,92,1,443.0,At-Risk
18223,4,14,6484.54,High-Value
18224,263,1,158.95000000000002,At-Risk
18225,2,12,5504.96,High-Value
18226,43,11,5228.05,High-Value
18227,217,1,93.75,At-Risk
18228,56,2,779.9,Regular
18229,11,20,7276.900000000001,High-Value
18230,8,7,2810.2000000000003,High-Value
18231,191,5,2071.77,Regular
18232,81,4,592.97,Regular
18233,325,1,440.0,At-Risk
18235,71,3,1796.48,Regular
18236,29,6,882.24,Regular
18237,2,5,987.1,Occasional
18239,218,5,1561.6100000000001,Regular
18240,45,1,422.58,At-Risk
18241,9,17,2073.09,High-Value
18242,71,4,2232.4900000000002,Regular
18245,6,7,2567.06,High-Value
18246,23,2,596.1,Occasional
18248,122,2,804.02,At-Risk
18249,16,1,95.34,Occasional
18250,309,1,349.27,At-Risk
18251,86,1,4314.72,Regular
18252,50,2,518.27,Occasional
18255,88,1,103.3,At-Risk
18257,38,8,2337.63,Regular
18259,24,3,2338.6000000000004,Regular
18260,172,6,2628.35,Regular
18261,42,2,324.24,Occasional
18262,139,1,149.48,At-Risk
18263,25,3,1213.1599999999999,Regular
18265,71,2,801.51,Regular
18268,133,1,25.5,At-Risk
18269,365,1,168.6,At-Risk
18270,37,2,283.15,Occasional
18272,2,6,3078.58,High-Value
18273,1,3,204.0,Occasional
18274,29,1,175.92,Occasional
18276,43,1,335.86,At-Risk
18277,57,1,110.38,At-Risk
18278,73,1,173.9,At-Risk
18280,277,1,180.60000000000002,At-Risk
18281,180,1,80.82,At-Risk
18282,7,2,178.05,Occasional
18283,3,16,2045.53,High-Value
18287,42,3,1837.28,Regular
